"id","serial","formula","created_at","mix_mass","film_code","machine_id","effective_width","effective_length","operator","chemist","tenant_id"
19730,"CE0507-01","J","2012-05-08",134.97,"oc100",5,1050.00,2800.00,40,41,2
19731,"CE0507-02","J","2012-05-08",134.81,"oc100",5,1250.00,3100.00,40,41,2
19732,"CE0507-03","J","2012-05-08",134.84,"oc100",5,1070.00,3200.00,40,41,2
19733,"CE0507-04","J","2012-05-08",134.83,"oc100",5,990.00,2600.00,40,41,2
19734,"CE0507-05","J","2012-05-08",134.84,"oc100",5,1365.00,3100.00,40,41,2
19735,"CE0507-06","J","2012-05-08",134.86,"oc100",5,1500.00,2900.00,40,41,2
19736,"CE0507-07","J","2012-05-08",134.86,"oc100",5,1520.00,3100.00,40,41,2
19737,"CE0507-08","J","2012-05-08",168.80,"oc100",5,1080.00,3850.00,40,41,2
19738,"CE0507-09","J","2012-05-08",134.79,"oc100",5,1300.00,3260.00,40,41,2
19739,"CE0508-01","J","2012-05-09",134.83,"oc100",5,850.00,2450.00,40,41,2
19740,"CE0508-02","J","2012-05-09",134.83,"oc100",5,1240.00,1500.00,40,41,2
19741,"CE0508-03","J","2012-05-09",134.98,"oc100",5,700.00,3000.00,40,41,2
19742,"CE0508-04","J","2012-05-09",134.85,"oc100",5,800.00,2700.00,40,41,2
19743,"CE0508-05","J","2012-05-09",134.77,"oc100",5,1100.00,2500.00,40,41,2
19744,"CE0508-06","J","2012-05-09",134.85,"oc100",5,1200.00,1400.00,40,41,2
19745,"CE0508-07","HA","2012-05-09",163.41,"oc200",5,1600.00,1800.00,40,41,2
19746,"CE0508-08","HA","2012-05-09",163.45,"oc200",5,1700.00,3000.00,40,41,2
19747,"CE0509-01","J","2012-05-10",134.86,"oc100",5,1350.00,2850.00,40,41,2
19748,"CE0509-02","J","2012-05-10",134.81,"oc100",5,1200.00,2800.00,40,41,2
19749,"CE0509-03","J","2012-05-10",134.80,"oc100",5,1450.00,2500.00,40,41,2
19750,"CE0509-04","J","2012-05-10",134.75,"oc100",5,1480.00,2850.00,40,41,2
19751,"CE0509-05","J","2012-05-10",134.80,"oc100",5,1270.00,2920.00,40,41,2
19752,"CE0509-06","J","2012-05-10",134.81,"oc100",5,1400.00,3200.00,40,41,2
19753,"CE0510-01","J","2012-05-11",134.82,"oc100",5,1370.00,2500.00,40,41,2
19754,"CE0510-02","J","2012-05-11",134.81,"oc100",5,1420.00,2500.00,40,41,2
19755,"CE0510-03","J","2012-05-11",134.77,"oc100",5,1330.00,3100.00,40,41,2
19756,"CE0510-04","J","2012-05-11",134.79,"oc100",5,970.00,3000.00,40,41,2
19757,"CE0510-05","J","2012-05-11",134.80,"oc100",5,1420.00,2870.00,40,41,2
19758,"CE0510-06","J","2012-05-11",134.80,"oc100",5,1200.00,2500.00,40,41,2
19759,"CE0510-07","J","2012-05-11",134.82,"oc100",5,1450.00,2950.00,40,41,2
19760,"CE0510-08","J","2012-05-11",134.77,"oc100",5,1520.00,3300.00,40,41,2
19761,"CE0510-09","J","2012-05-11",134.84,"oc100",5,1500.00,3370.00,40,41,2
19762,"CE0510-10","J","2012-05-11",134.83,"oc100",5,1490.00,3350.00,40,41,2
19763,"CE0510-11","J","2012-05-11",134.81,"oc100",5,1520.00,3350.00,40,41,2
19764,"CE0510-12","J","2012-05-11",134.76,"oc100",5,1520.00,2450.00,40,41,2
19765,"CE0510-13","J","2012-05-11",134.79,"oc100",5,1440.00,3200.00,40,41,2
19766,"CE0510-14","J","2012-05-11",127.46,"oc100",5,1520.00,2370.00,40,41,2
19767,"CE0510-15","J","2012-05-11",127.52,"oc100",5,1520.00,2450.00,40,41,2
19768,"CE0510-16","J","2012-05-11",127.56,"oc100",5,1510.00,2930.00,40,41,2
19769,"CE0511-01","J","2012-05-12",114.73,"oc100",5,870.00,2600.00,40,41,2
19770,"CE0511-02","J","2012-05-12",114.72,"oc100",5,1300.00,2300.00,40,41,2
19771,"CE0511-03","J","2012-05-12",114.73,"oc100",5,1460.00,2090.00,40,41,2
19772,"CE0511-04","J","2012-05-12",114.70,"oc100",5,1350.00,2690.00,40,41,2
19773,"CE0511-05","J","2012-05-12",114.73,"oc100",5,1200.00,2560.00,40,41,2
19774,"CE0511-06","J","2012-05-12",114.73,"oc100",5,1170.00,2560.00,40,41,2
19775,"CE0511-07","J","2012-05-12",114.75,"oc100",5,1250.00,2250.00,40,41,2
19776,"CE0511-08","J","2012-05-12",114.74,"oc100",5,1130.00,2300.00,40,41,2
19777,"CE0511-09","J","2012-05-12",95.66,"oc100",5,1100.00,1400.00,40,41,2
19778,"CE0511-10","J","2012-05-12",102.05,"oc100",5,850.00,2200.00,40,41,2
19779,"CE0511-11","J","2012-05-12",101.99,"oc100",5,1100.00,2900.00,40,41,2
19780,"CE0511-12","J","2012-05-12",127.57,"oc100",5,950.00,2750.00,40,41,2
19781,"CE0511-13","J","2012-05-12",114.77,"oc100",5,1300.00,2400.00,40,41,2
19782,"CE0512-01","J","2012-05-12",114.76,"OC100",5,1400.00,2400.00,40,41,2
19783,"CE0512-02","J","2012-05-12",114.77,"OC100",5,1120.00,2600.00,40,41,2
19784,"CE0512-03","J","2012-05-12",114.75,"OC100",5,1400.00,2650.00,40,41,2
19785,"CE0512-04","J","2012-05-12",114.74,"OC100",5,1100.00,2920.00,40,41,2
19786,"CE0512-05","J","2012-05-12",114.79,"OC100",5,1430.00,2580.00,40,41,2
19787,"CE0512-06","J","2012-05-12",114.75,"OC100",5,1000.00,2300.00,40,41,2
19788,"CE0512-07","","2012-05-12",134.82,"OC100",5,630.00,2500.00,40,41,2
19789,"CE0512-08","J","2012-05-12",143.44,"OC100",5,1060.00,3200.00,40,41,2
19790,"CE0512-09","J","2012-05-12",146.50,"OC100",5,1430.00,3300.00,40,41,2
19791,"CE0512-10","J","2012-05-12",114.72,"OC100",5,1230.00,3410.00,40,41,2
19792,"CE0512-11","J","2012-05-12",142.47,"OC100",5,720.00,2900.00,40,41,2
19793,"CE0512-12","J","2012-05-14",143.47,"oc100",5,1210.00,3500.00,40,41,2
19794,"CE0514-01","J","2012-05-15",143.47,"oc100",5,1250.00,3200.00,40,41,2
19795,"CE0514-02","J","2012-05-15",143.51,"oc100",5,1250.00,1250.00,40,41,2
19796,"CE0514-03","J","2012-05-15",143.45,"oc100",5,1250.00,2430.00,40,41,2
19797,"CE0514-04","J","2012-05-15",85.05,"oc100",5,700.00,1800.00,40,41,2
19798,"CE0514-05","J","2012-05-15",143.43,"oc100",5,1360.00,3000.00,40,41,2
19799,"CE0514-06","J","2012-05-15",134.81,"oc100",5,1270.00,1820.00,40,41,2
19800,"CE0514-07","J","2012-05-15",134.81,"oc100",5,1370.00,3300.00,40,41,2
19801,"CE0514-08","J","2012-05-15",134.79,"oc100",5,860.00,3200.00,40,41,2
19802,"CE0515-01","J","2012-05-16",134.81,"oc100",5,600.00,3200.00,40,41,2
19803,"CE0515-02","J","2012-05-16",134.80,"oc100",5,920.00,3250.00,40,41,2
19804,"CE0515-03","J","2012-05-16",134.82,"oc100",5,1280.00,2950.00,40,41,2
19805,"CE0515-04","J","2012-05-16",134.81,"oc100",5,800.00,3150.00,40,41,2
19806,"CE0515-05","J","2012-05-16",134.80,"oc100",5,1350.00,3000.00,40,41,2
19807,"CE0515-06","J","2012-05-16",134.85,"oc100",5,1310.00,3100.00,40,41,2
19808,"CE0515-07","J","2012-05-16",134.89,"oc100",5,1160.00,3100.00,40,41,2
19809,"CE0515-08","J","2012-05-16",134.84,"oc100",5,1200.00,3100.00,40,41,2
19810,"CE0515-09","J","2012-05-16",134.78,"oc100",5,1350.00,3200.00,40,41,2
19811,"CE0515-10","J","2012-05-16",134.84,"oc100",5,1380.00,1560.00,40,41,2
19812,"CE0515-11","J","2012-05-16",134.77,"oc100",5,1120.00,3100.00,40,41,2
19813,"CE0516-01","J","2012-05-17",134.85,"oc100",5,1200.00,2950.00,40,41,2
19814,"CE0516-02","J","2012-05-17",134.84,"oc100",5,1100.00,3000.00,40,41,2
19815,"CE0516-03","J","2012-05-17",134.82,"oc100",5,1120.00,3300.00,40,41,2
19816,"CE0516-04","J","2012-05-17",139.17,"oc100",5,800.00,3320.00,40,41,2
19817,"CE0516-05","J","2012-05-17",143.60,"oc100",5,1200.00,3300.00,40,41,2
19818,"CE0516-06","J","2012-05-17",139.22,"oc100",5,1230.00,3300.00,40,41,2
19819,"CE0516-07","J","2012-05-17",139.16,"oc100",5,1500.00,2700.00,40,41,2
19820,"CE0516-08","J","2012-05-17",139.25,"oc100",5,1350.00,3300.00,40,41,2
19821,"CE0516-09","J","2012-05-17",139.07,"oc100",5,1430.00,3200.00,40,41,2
19822,"CE0516-10","J","2012-05-17",139.11,"oc100",5,1200.00,3150.00,40,41,2
19823,"CE0516-11","J","2012-05-17",139.15,"oc100",5,1350.00,3400.00,40,41,2
19824,"CE0516-12","J","2012-05-17",139.10,"oc100",5,1470.00,3200.00,40,41,2
19825,"CE0516-13","J","2012-05-17",139.14,"oc100",5,1310.00,3380.00,40,41,2
19826,"CE0517-01","J","2012-05-17",139.10,"OC100",5,1300.00,2750.00,40,41,2
19827,"CE0517-02","J","2012-05-17",139.11,"OC100",5,800.00,3300.00,40,41,2
19828,"CE0517-03","J","2012-05-17",139.15,"OC100",5,1450.00,3100.00,40,41,2
19829,"CE0517-04","J","2012-05-17",106.54,"OC100",5,1300.00,2350.00,40,41,2
19830,"CE0517-05","J","2012-05-17",143.41,"OC100",5,1250.00,3100.00,40,41,2
19831,"CE0517-06","J","2012-05-17",139.15,"OC100",5,1400.00,3300.00,40,41,2
19832,"CE0517-07","J","2012-05-17",139.11,"OC100",5,1460.00,3300.00,40,41,2
19833,"CE0517-08","J","2012-05-17",139.17,"OC100",5,1460.00,3200.00,40,41,2
19834,"CE0517-09","J","2012-05-18",139.11,"oc100",5,1280.00,3400.00,40,41,2
19835,"CE0517-10","J","2012-05-18",139.07,"oc100",5,1500.00,2950.00,40,41,2
19836,"CE0517-11","J","2012-05-18",139.15,"oc100",5,1470.00,2400.00,40,41,2
19837,"CE0517-12","J","2012-05-18",139.23,"oc100",5,1000.00,2500.00,40,41,2
19838,"CE0517-13","J","2012-05-18",139.17,"oc100",5,1450.00,3300.00,40,41,2
19839,"CE0517-14","J","2012-05-18",139.13,"oc100",5,1470.00,3250.00,40,41,2
19840,"CE0517-15","J","2012-05-18",139.13,"oc100",5,1500.00,3300.00,40,41,2
19841,"CE0518-01","J","2012-05-19",139.16,"oc100",5,1200.00,3150.00,40,41,2
19842,"CE0518-02","J","2012-05-19",139.15,"oc100",5,800.00,3000.00,40,41,2
19843,"CE0518-03","J","2012-05-19",139.10,"oc100",5,1400.00,3300.00,40,41,2
19844,"CE0518-04","J","2012-05-19",139.18,"oc100",5,1470.00,3300.00,40,41,2
19845,"CE0518-05","J","2012-05-19",139.11,"oc100",5,1320.00,3100.00,40,41,2
19846,"CE0518-06","J","2012-05-19",139.15,"oc100",5,1480.00,3300.00,40,41,2
19847,"CE0518-07","J","2012-05-19",139.14,"oc100",5,1400.00,3500.00,40,41,2
19848,"CE0519-01","J","2012-05-19",139.11,"oc100",5,1460.00,3180.00,38,41,2
19849,"CE0519-02","J","2012-05-19",139.12,"oc100",5,1050.00,2760.00,38,41,2
19850,"CE0519-03","J","2012-05-19",114.75,"oc100",5,1340.00,1500.00,38,41,2
19851,"CE0519-04","J","2012-05-19",114.73,"oc100",5,1370.00,2700.00,38,41,2
19852,"CE0519-05","J","2012-05-19",127.53,"oc100",5,1450.00,2700.00,38,41,2
19853,"CE0519-06","J","2012-05-19",114.72,"oc100",5,1400.00,2350.00,38,41,2
19854,"CE0519-07","J","2012-05-19",114.70,"oc100",5,1400.00,2450.00,38,41,2
19855,"CE0519-08","J","2012-05-19",114.71,"oc100",5,1500.00,1740.00,38,41,2
19856,"CE0519-09","J","2012-05-19",114.76,"oc100",5,1330.00,2300.00,38,41,2
19857,"CE0519-10","J","2012-05-21",114.74,"oc100",5,1350.00,2400.00,38,41,2
19858,"CE0519-11","J","2012-05-21",114.80,"oc100",5,700.00,2300.00,38,41,2
19859,"CE0521-01","J","2012-05-22",139.17,"oc100",5,770.00,3000.00,38,41,2
19860,"CE0521-02","J","2012-05-22",139.15,"oc100",5,800.00,3200.00,38,41,2
19861,"CE0521-03","J","2012-05-22",139.15,"oc100",5,1300.00,3000.00,38,41,2
19862,"CE0521-04","J","2012-05-22",139.11,"oc100",5,820.00,3500.00,38,41,2
19863,"CE0521-05","J","2012-05-22",139.08,"oc100",5,800.00,1800.00,38,41,2
19864,"CE0521-06","J","2012-05-22",114.72,"oc100",5,1200.00,1600.00,38,41,2
19865,"CE0521-07","J","2012-05-22",139.18,"oc100",5,1440.00,3400.00,38,41,2
19866,"CE0521-08","J","2012-05-22",139.14,"oc100",5,1300.00,2500.00,38,41,2
19867,"CE0521-09","J","2012-05-22",139.18,"oc100",5,850.00,3200.00,38,41,2
19868,"CE0521-10","J","2012-05-22",139.19,"oc100",5,1100.00,3200.00,38,41,2
19869,"CE0521-11","J","2012-05-22",139.11,"oc100",5,1280.00,2450.00,38,41,2
19870,"CE0521-12","J","2012-05-22",139.16,"oc100",5,950.00,2350.00,38,41,2
19871,"CE0521-13","J","2012-05-22",139.11,"oc100",5,1500.00,1600.00,38,41,2
19872,"CE0521-14","J","2012-05-22",139.10,"oc100",5,1340.00,2800.00,38,41,2
19873,"CE0522-01","J","2012-05-22",139.16,"oc100",5,1150.00,3300.00,40,41,2
19874,"CE0522-02","J","2012-05-22",139.10,"oc100",5,1370.00,3300.00,40,41,2
19875,"CE0522-03","J","2012-05-22",139.09,"oc100",5,1450.00,1600.00,40,41,2
19876,"CE0522-04","J","2012-05-22",139.10,"oc100",5,770.00,2850.00,40,41,2
19877,"CE0522-05","J","2012-05-22",139.08,"oc100",5,1250.00,1550.00,40,41,2
19878,"CE0522-06","J","2012-05-22",139.15,"oc100",5,1150.00,3150.00,40,41,2
19879,"CE0522-07","J","2012-05-22",139.15,"oc100",5,900.00,3160.00,40,41,2
19880,"CE0522-08","J","2012-05-22",139.12,"oc100",5,900.00,3100.00,40,41,2
19881,"CE0522-09","J","2012-05-22",139.24,"oc100",5,1400.00,3200.00,40,41,2
19882,"CE0522-10","J","2012-05-22",139.13,"oc100",5,800.00,2950.00,40,41,2
19883,"CE0522-11","J","2012-05-22",139.18,"oc100",5,1000.00,2000.00,40,41,2
19884,"CE0522-12","J","2012-05-22",139.14,"oc100",5,1260.00,1500.00,40,41,2
19885,"CE0522-13","J","2012-05-22",139.14,"oc100",5,1550.00,1630.00,40,41,2
19886,"CE0522-14","J","2012-05-22",143.48,"oc100",5,1400.00,2250.00,40,41,2
19887,"CE0522-15","J","2012-05-23",85.03,"oc100",5,1100.00,1250.00,40,41,2
19888,"CE0522-16","J","2012-05-23",139.13,"oc100",5,1280.00,3000.00,40,41,2
19889,"CE0522-17","J","2012-05-23",139.10,"oc100",5,1440.00,2230.00,40,41,2
19890,"CE0523-01","J","2012-05-23",114.76,"oc100",5,1000.00,1100.00,38,41,2
19891,"CE0523-02","J","2012-05-23",139.08,"oc100",5,1400.00,3140.00,38,41,2
19892,"CE0523-03","J","2012-05-23",139.11,"oc100",5,1050.00,3250.00,38,41,2
19893,"CE0523-04","J","2012-05-23",139.10,"oc100",5,1430.00,3200.00,38,41,2
19894,"CE0523-05","J","2012-05-23",139.07,"oc100",5,1350.00,3300.00,38,41,2
19895,"CE0523-06","J","2012-05-23",139.12,"oc100",5,1450.00,3300.00,38,41,2
19896,"CE0523-07","J","2012-05-23",139.14,"oc100",5,900.00,3300.00,38,41,2
19897,"CE0523-08","J","2012-05-24",85.00,"oc100",5,1510.00,1550.00,38,41,2
19898,"CE0523-09","J","2012-05-24",114.81,"oc100",5,1200.00,1950.00,38,41,2
19899,"CE0524-01","J","2012-05-24",139.09,"oc100",5,1370.00,2870.00,40,41,2
19900,"CE0524-02","J","2012-05-24",139.12,"oc100",5,1520.00,3200.00,40,41,2
19901,"CE0524-03","J","2012-05-24",139.12,"oc100",5,1520.00,2640.00,40,41,2
19902,"CE0524-04","J","2012-05-24",139.17,"oc100",5,910.00,3250.00,40,41,2
19903,"CE0524-05","J","2012-05-24",139.14,"oc100",5,1500.00,3100.00,40,41,2
19904,"CE0524-06","J","2012-05-24",106.31,"oc100",5,1470.00,2080.00,40,41,2
19905,"CE0524-07","J","2012-05-24",139.19,"oc100",5,1540.00,2650.00,40,41,2
19906,"CE0524-08","J","2012-05-24",143.79,"oc100",5,1200.00,3100.00,40,41,2
19907,"CE0524-09","J","2012-05-25",139.09,"OC100",5,750.00,3000.00,40,41,2
19908,"CE0524-10","J","2012-05-25",139.13,"OC100",5,1260.00,3200.00,40,41,2
19909,"CE0524-11","J","2012-05-25",139.14,"OC100",5,1400.00,3200.00,40,41,2
19910,"CE0524-12","J","2012-05-25",139.22,"OC100",5,1560.00,3150.00,40,41,2
19911,"CE0524-13","J","2012-05-25",139.09,"OC100",5,1350.00,2600.00,40,41,2
19912,"CE0525-01","J","2012-05-28",139.13,"oc100",5,1300.00,3100.00,38,41,2
19913,"CE0525-02","J","2012-05-28",139.14,"oc100",5,1400.00,3300.00,38,41,2
19914,"CE0525-03","J","2012-05-28",139.13,"oc100",5,1500.00,2900.00,38,41,2
19915,"CE0525-04","J","2012-05-28",139.18,"oc100",5,600.00,2500.00,38,41,2
19916,"CE0525-05","J","2012-05-28",139.13,"oc100",5,700.00,2800.00,38,41,2
19917,"CE0525-06","J","2012-05-28",139.14,"oc100",5,1200.00,1600.00,38,41,2
19918,"CE0525-07","J","2012-05-28",139.12,"oc100",5,1500.00,2700.00,38,41,2
19919,"CE0525-08","J","2012-05-28",139.10,"oc100",5,0.01,0.01,38,41,2
19920,"CE0525-09","J","2012-05-28",139.08,"oc100",5,1520.00,3300.00,38,41,2
19921,"CE0525-10","J","2012-05-28",139.17,"oc100",5,1500.00,2200.00,38,41,2
19922,"CE0525-11","J","2012-05-28",139.08,"oc100",5,1500.00,3200.00,38,41,2
19923,"CE0526-01","J","2012-05-28",139.14,"oc100",5,1000.00,2000.00,38,41,2
19924,"CE0526-02","J","2012-05-28",139.15,"oc100",5,1300.00,2450.00,38,41,2
19925,"CE0526-03","J","2012-05-28",143.49,"oc100",5,1200.00,1300.00,38,41,2
19926,"CE0526-04","J","2012-05-28",139.18,"oc100",5,1230.00,1230.00,38,41,2
19927,"CE0526-05","J","2012-05-28",106.37,"oc100",5,900.00,2270.00,38,41,2
19928,"CE0526-06","J","2012-05-28",139.10,"oc100",5,1120.00,1820.00,38,41,2
19929,"CE0526-07","J","2012-05-28",139.15,"oc100",5,1240.00,3100.00,38,41,2
19930,"CE0526-08","J","2012-05-28",139.11,"oc100",5,1120.00,2600.00,38,41,2
19931,"CE0526-09","J","2012-05-28",139.14,"oc100",5,1530.00,1570.00,38,41,2
19932,"CE0526-10","J","2012-05-28",139.13,"oc100",5,800.00,2400.00,38,41,2
19933,"CE0526-11","J","2012-05-28",139.13,"oc100",5,1120.00,1820.00,38,41,2
19934,"CE0528-01","J","2012-05-28",139.14,"OC100",5,1400.00,1600.00,40,41,2
19935,"CE0528-02","J","2012-05-28",139.11,"OC100",5,1.0e-03,1.0e-03,40,41,2
19936,"CE0528-03","J","2012-05-28",139.13,"OC100",5,1400.00,3000.00,40,41,2
19937,"CE0528-04","J","2012-05-28",134.81,"OC100",5,1200.00,2960.00,40,41,2
19938,"CE0528-05","J","2012-05-28",139.06,"OC100",5,1000.00,3000.00,40,41,2
19939,"CE0528-06","J","2012-05-28",139.18,"OC100",5,1400.00,2650.00,40,41,2
19940,"CE0528-07","J","2012-05-29",139.13,"oc100",5,1480.00,2680.00,40,41,2
19941,"CE0528-08","J","2012-05-29",139.08,"oc100",5,1390.00,3050.00,40,41,2
19942,"CE0529-01","J","2012-05-29",139.19,"OC100",5,1400.00,3130.00,38,41,2
19943,"CE0529-02","J","2012-05-29",139.15,"OC100",5,1220.00,3300.00,38,41,2
19944,"CE0529-03","J","2012-05-29",84.99,"OC100",5,0.01,0.01,38,41,2
19945,"CE0529-04","J","2012-05-29",139.18,"OC100",5,1320.00,3150.00,38,41,2
19946,"CE0529-05","J","2012-05-29",139.10,"OC100",5,1450.00,3380.00,38,41,2
19947,"CE0529-06","J","2012-05-29",139.08,"OC100",5,1380.00,3300.00,38,41,2
19948,"CE0529-07","J","2012-05-29",106.25,"OC100",5,1200.00,1200.00,38,41,2
19949,"CE0529-08","HA","2012-05-29",163.39,"OC200",5,1700.00,1780.00,38,41,2
19950,"CE0529-09","HA","2012-05-30",163.41,"OC200",5,1600.00,3020.00,38,41,2
19951,"CE0530-01","HA","2012-05-31",191.14,"oc200",5,1400.00,1400.00,40,41,2
19952,"CE0530-02","HA","2012-05-31",191.22,"oc200",5,0.01,0.01,40,41,2
19953,"CE0530-03","HA","2012-05-31",163.45,"oc200",5,1730.00,2830.00,40,41,2
19954,"CE0530-04","HA","2012-05-31",97.85,"oc200",5,1200.00,1400.00,38,41,2
19955,"CE0530-05","HA","2012-05-31",163.41,"oc200",5,1520.00,2000.00,38,41,2
19956,"CE0530-06","HA","2012-05-31",163.39,"oc200",5,1550.00,2800.00,38,41,2
19957,"CE0530-07","HA","2012-05-31",163.45,"oc200",5,1230.00,3270.00,38,41,2
19958,"CE0530-08","HA","2012-05-31",163.47,"OC200",5,1000.00,1250.00,38,41,2
19959,"CE0531-01","HA","2012-06-01",163.42,"oc200",5,1650.00,2900.00,40,41,2
19960,"CE0531-02","HA","2012-06-01",163.43,"oc200",5,1840.00,1900.00,40,41,2
19961,"CE0531-03","HA","2012-06-01",16.44,"oc200",5,1550.00,1800.00,40,41,2
19962,"CE0531-04","HA","2012-06-01",163.46,"oc200",5,1650.00,2300.00,40,41,2
19963,"CE0531-05","HA","2012-06-01",163.40,"oc200",5,1000.00,3100.00,40,41,2
19964,"CE0531-06","HA","2012-06-01",163.42,"oc200",5,1820.00,2900.00,40,41,2
19965,"CE0531-07","HA","2012-06-01",163.46,"oc200",5,1600.00,2200.00,40,41,2
19966,"CE0531-08","HA","2012-06-01",163.46,"oc200",5,1720.00,3050.00,40,41,2
19967,"CE0601-01","HA","2012-06-01",191.21,"oc200",5,1580.00,3600.00,38,41,2
19968,"CE0601-02","HA","2012-06-04",191.24,"oc200",5,1500.00,3700.00,38,41,2
19969,"CE0601-03","HA","2012-06-04",191.14,"oc200",5,1650.00,3700.00,38,41,2
19970,"CE0601-04","HA","2012-06-04",191.19,"oc200",5,1490.00,3500.00,38,41,2
19971,"CE0601-05","HA","2012-06-04",191.21,"oc200",5,1700.00,3650.00,38,41,2
19972,"CE0604-01","J","2012-06-06",139.07,"oc100",5,1300.00,1950.00,40,41,2
19973,"CE0604-02","J","2012-06-06",139.19,"oc100",5,1100.00,1200.00,40,41,2
19974,"CE0604-03","J","2012-06-06",139.14,"oc100",5,1100.00,1500.00,40,41,2
19975,"CE0604-04","J","2012-06-06",139.10,"oc100",5,1050.00,3100.00,40,41,2
19976,"CE0604-05","J","2012-06-06",139.12,"oc100",5,1000.00,1000.00,40,41,2
19977,"CE0604-06","J","2012-06-06",139.13,"oc100",5,1300.00,1900.00,40,41,2
19978,"CE0604-07","J","2012-06-06",139.15,"oc100",5,1400.00,1700.00,40,41,2
19979,"CE0604-08","J","2012-06-06",139.15,"oc100",5,1170.00,1550.00,40,41,2
19980,"CE0605-01","J","2012-06-06",139.14,"oc100",5,1340.00,1900.00,38,41,2
19981,"CE0605-02","J","2012-06-06",139.10,"oc100",5,1300.00,3200.00,38,41,2
19982,"CE0605-03","J","2012-06-06",139.18,"oc100",5,750.00,1450.00,38,41,2
19983,"CE0605-04","J","2012-06-06",139.10,"oc100",5,1500.00,2000.00,38,41,2
19984,"CE0605-05","J","2012-06-06",139.11,"oc100",5,700.00,1200.00,38,41,2
19985,"CE0605-06","J","2012-06-06",139.29,"oc100",5,1500.00,2940.00,38,41,2
19986,"CE0605-07","J","2012-06-06",139.12,"oc100",5,1400.00,3000.00,38,41,2
19987,"CE0605-08","J","2012-06-06",139.17,"oc100",5,850.00,2850.00,38,41,2
19988,"CE0605-09","J","2012-06-06",139.10,"oc100",5,1200.00,1500.00,38,41,2
19989,"CE0605-10","J","2012-06-06",139.14,"oc100",5,1500.00,2400.00,38,41,2
19990,"CE0606-01","J","2012-06-07",134.78,"oc100",5,1000.00,1500.00,40,41,2
19991,"CE0606-02","J","2012-06-07",134.84,"oc100",5,1350.00,1450.00,40,41,2
19992,"CE0606-03","J","2012-06-07",134.84,"oc100",5,1300.00,2900.00,40,41,2
19993,"CE0606-04","J","2012-06-07",134.86,"oc100",5,1150.00,1700.00,40,41,2
19994,"CE0606-05","J","2012-06-07",134.80,"oc100",5,1200.00,1900.00,40,41,2
19995,"CE0606-06","J","2012-06-07",134.79,"oc100",5,1100.00,1480.00,40,41,2
19996,"CE0606-07","J","2012-06-07",134.85,"oc100",5,1100.00,1700.00,40,41,2
19997,"CE0606-08","J","2012-06-07",134.79,"oc100",5,950.00,2500.00,40,41,2
19998,"CE0606-09","J","2012-06-07",134.75,"oc100",5,1100.00,2700.00,40,41,2
19999,"CE0606-10","J","2012-06-07",134.83,"oc100",5,1400.00,2300.00,40,41,2
20000,"CE0606-11","J","2012-06-07",134.87,"oc100",5,1100.00,1500.00,40,41,2
20001,"CE0606-12","J","2012-06-07",134.90,"oc100",5,1000.00,1700.00,40,41,2
20002,"CE0607-01","J","2012-06-08",134.99,"oc100",5,1300.00,1850.00,38,41,2
20003,"CE0607-02","J","2012-06-08",134.94,"oc100",5,1100.00,1100.00,38,41,2
20004,"CE0607-03","J","2012-06-08",134.77,"oc100",5,1300.00,1850.00,38,41,2
20005,"CE0607-04","J","2012-06-08",134.83,"oc100",5,800.00,2050.00,38,41,2
20006,"CE0607-05","J","2012-06-08",134.75,"oc100",5,1000.00,1300.00,38,41,2
20007,"CE0607-06","J","2012-06-08",134.81,"oc100",5,1520.00,2600.00,38,41,2
20008,"CE0607-07","J","2012-06-08",134.84,"oc100",5,850.00,1600.00,38,41,2
20009,"CE0607-08","J","2012-06-08",134.85,"oc100",5,1300.00,1500.00,38,41,2
20010,"CE0608-01","J","2012-06-08",134.78,"OC100",5,1120.00,2350.00,38,41,2
20011,"CE0608-02","J","2012-06-08",134.81,"OC100",5,1520.00,1700.00,38,41,2
20012,"CE0608-03","J","2012-06-11",134.83,"OC100",5,700.00,1000.00,38,41,2
20013,"CE0608-04","HA","2012-06-11",159.35,"OC200",5,1300.00,1500.00,38,41,2
20014,"CE0608-05","HA","2012-06-11",168.46,"OC200",5,1350.00,1600.00,38,41,2
20015,"CE0608-06","HA","2012-06-11",159.34,"OC200",5,1000.00,1830.00,38,41,2
20016,"CE0608-07","HA","2012-06-11",159.38,"OC200",5,1700.00,1900.00,38,41,2
20017,"CE0608-08","HA","2012-06-11",159.45,"OC200",5,1650.00,1650.00,38,41,2
20018,"CE0611-01","HA","2012-06-12",159.35,"oc200",5,1250.00,1860.00,40,41,2
20019,"CE0611-02","HA","2012-06-12",159.37,"oc200",5,1700.00,1750.00,40,41,2
